Source,Target,Type,Id,Label,Weight,Edge Color
852,582,Directed,397893,,1,
826,582,Directed,397798,,1,
1024,582,Directed,397767,,1,
594,582,Directed,396397,,1,
1001,582,Directed,396277,,1,
748,582,Directed,396172,,1,
792,582,Directed,396151,,1,
638,582,Directed,396056,,1,
822,582,Directed,395877,,1,
746,582,Directed,395608,,1,
745,582,Directed,395337,,1,
772,582,Directed,395312,,1,
992,582,Directed,395246,,1,
991,582,Directed,395201,,1,
988,582,Directed,395063,,1,
982,582,Directed,394576,,1,
1103,582,Directed,394463,,1,
839,582,Directed,394266,,1,
1102,582,Directed,394125,,1,
742,582,Directed,394028,,1,
1119,582,Directed,393480,,1,
970,582,Directed,393391,,1,
965,582,Directed,392887,,1,
805,582,Directed,392825,,1,
791,582,Directed,392578,,1,
867,582,Directed,392232,,1,
1056,582,Directed,392004,,1,
929,582,Directed,391960,,1,
928,582,Directed,391907,,1,
927,582,Directed,391842,,1,
957,582,Directed,391800,,1,
942,582,Directed,390968,,1,
811,582,Directed,390868,,1,
896,582,Directed,390493,,1,
894,582,Directed,390458,,1,
808,582,Directed,390443,,1,
856,582,Directed,390176,,1,
807,582,Directed,390052,,1,
688,582,Directed,390010,,1,
738,582,Directed,389947,,1,
736,582,Directed,389666,,1,
583,835,Directed,394799,,1,
583,833,Directed,394798,,1,
583,869,Directed,394795,,1,
583,964,Directed,394792,,1,
583,1057,Directed,394791,,1,
583,733,Directed,394787,,1,
583,738,Directed,394786,,1,
832,583,Directed,398595,,1,
1144,583,Directed,397461,,1,
869,583,Directed,395724,,1,
964,583,Directed,392728,,1,
858,583,Directed,392500,,1,
856,583,Directed,390178,,1,
584,778,Directed,396891,,1,
584,632,Directed,396890,,1,
584,913,Directed,396888,,1,
584,594,Directed,396884,,1,
584,678,Directed,396877,,1,
584,699,Directed,396876,,1,
584,660,Directed,396874,,1,
778,584,Directed,399111,,1,
1107,584,Directed,399026,,1,
887,584,Directed,398833,,1,
1060,584,Directed,398382,,1,
775,584,Directed,398157,,1,
829,584,Directed,398078,,1,
632,584,Directed,397967,,1,
939,584,Directed,397707,,1,
801,584,Directed,397636,,1,
1020,584,Directed,397531,,1,
787,584,Directed,397426,,1,
874,584,Directed,397265,,1,
913,584,Directed,397226,,1,
1013,584,Directed,397047,,1,
677,584,Directed,396850,,1,
751,584,Directed,396797,,1,
1006,584,Directed,396527,,1,
653,584,Directed,396457,,1,
800,584,Directed,395821,,1,
892,584,Directed,395565,,1,
992,584,Directed,395260,,1,
991,584,Directed,395217,,1,
978,584,Directed,394247,,1,
975,584,Directed,394154,,1,
678,584,Directed,392974,,1,
741,584,Directed,392767,,1,
791,584,Directed,392599,,1,
1086,584,Directed,392441,,1,
605,584,Directed,392329,,1,
927,584,Directed,391870,,1,
699,584,Directed,391793,,1,
956,584,Directed,391777,,1,
660,584,Directed,391575,,1,
896,584,Directed,390506,,1,
884,584,Directed,390375,,1,
737,584,Directed,389826,,1,
766,584,Directed,389786,,1,
1039,587,Directed,398971,,1,
833,587,Directed,398956,,1,
887,587,Directed,398821,,1,
802,587,Directed,398685,,1,
1030,587,Directed,398273,,1,
826,587,Directed,397786,,1,
787,587,Directed,397390,,1,
1070,587,Directed,397138,,1,
1050,587,Directed,397082,,1,
1186,587,Directed,396971,,1,
638,587,Directed,396033,,1,
1104,587,Directed,395350,,1,
993,587,Directed,395276,,1,
935,587,Directed,394902,,1,
985,587,Directed,394749,,1,
815,587,Directed,394135,,1,
850,587,Directed,393499,,1,
1119,587,Directed,393472,,1,
791,587,Directed,392555,,1,
927,587,Directed,391812,,1,
956,587,Directed,391763,,1,
952,587,Directed,391432,,1,
689,587,Directed,390079,,1,
807,587,Directed,390039,,1,
790,587,Directed,389835,,1,
736,587,Directed,389647,,1,
593,758,Directed,392061,,1,
593,611,Directed,392049,,1,
593,761,Directed,392048,,1,
593,805,Directed,392043,,1,
593,689,Directed,392035,,1,
593,688,Directed,392033,,1,
593,782,Directed,392032,,1,
841,593,Directed,398985,,1,
833,593,Directed,398960,,1,
802,593,Directed,398693,,1,
756,593,Directed,398523,,1,
794,593,Directed,398447,,1,
844,593,Directed,398331,,1,
863,593,Directed,398300,,1,
830,593,Directed,398246,,1,
875,593,Directed,398194,,1,
632,593,Directed,397947,,1,
827,593,Directed,397835,,1,
801,593,Directed,397610,,1,
1017,593,Directed,397444,,1,
787,593,Directed,397398,,1,
1070,593,Directed,397140,,1,
907,593,Directed,397038,,1,
938,593,Directed,396963,,1,
751,593,Directed,396786,,1,
1003,593,Directed,396303,,1,
748,593,Directed,396164,,1,
792,593,Directed,396148,,1,
638,593,Directed,396045,,1,
869,593,Directed,395714,,1,
892,593,Directed,395525,,1,
745,593,Directed,395329,,1,
991,593,Directed,395194,,1,
820,593,Directed,395170,,1,
799,593,Directed,395026,,1,
935,593,Directed,394907,,1,
1103,593,Directed,394454,,1,
978,593,Directed,394228,,1,
814,593,Directed,394048,,1,
742,593,Directed,394024,,1,
933,593,Directed,393907,,1,
899,593,Directed,393376,,1,
798,593,Directed,393315,,1,
1090,593,Directed,392814,,1,
962,593,Directed,392410,,1,
848,593,Directed,392023,,1,
928,593,Directed,391902,,1,
927,593,Directed,391828,,1,
699,593,Directed,391787,,1,
956,593,Directed,391767,,1,
760,593,Directed,391472,,1,
942,593,Directed,390955,,1,
651,593,Directed,390912,,1,
918,593,Directed,390844,,1,
810,593,Directed,390829,,1,
908,593,Directed,390709,,1,
896,593,Directed,390481,,1,
808,593,Directed,390440,,1,
884,593,Directed,390360,,1,
689,593,Directed,390093,,1,
807,593,Directed,390042,,1,
688,593,Directed,390001,,1,
738,593,Directed,389939,,1,
782,593,Directed,389811,,1,
736,593,Directed,389656,,1,
594,778,Directed,396409,,1,
594,893,Directed,396408,,1,
594,699,Directed,396394,,1,
594,768,Directed,396391,,1,
594,766,Directed,396390,,1,
594,736,Directed,396389,,1,
779,594,Directed,399446,,1,
1126,594,Directed,399129,,1,
778,594,Directed,399107,,1,
803,594,Directed,399009,,1,
757,594,Directed,398610,,1,
1033,594,Directed,398580,,1,
756,594,Directed,398540,,1,
1168,594,Directed,398487,,1,
863,594,Directed,398309,,1,
893,594,Directed,397875,,1,
939,594,Directed,397704,,1,
752,594,Directed,397672,,1,
1144,594,Directed,397466,,1,
907,594,Directed,397041,,1,
751,594,Directed,396795,,1,
1175,594,Directed,396726,,1,
1084,594,Directed,396508,,1,
1004,594,Directed,396486,,1,
1003,594,Directed,396312,,1,
936,594,Directed,395857,,1,
800,594,Directed,395819,,1,
892,594,Directed,395559,,1,
786,594,Directed,395472,,1,
986,594,Directed,394818,,1,
978,594,Directed,394244,,1,
742,594,Directed,394037,,1,
785,594,Directed,393955,,1,
933,594,Directed,393918,,1,
1119,594,Directed,393488,,1,
968,594,Directed,393088,,1,
966,594,Directed,392897,,1,
791,594,Directed,392596,,1,
909,594,Directed,392472,,1,
931,594,Directed,392384,,1,
605,594,Directed,392324,,1,
867,594,Directed,392243,,1,
1079,594,Directed,392089,,1,
927,594,Directed,391867,,1,
699,594,Directed,391790,,1,
660,594,Directed,391570,,1,
891,594,Directed,391393,,1,
1048,594,Directed,391346,,1,
908,594,Directed,390713,,1,
890,594,Directed,390432,,1,
884,594,Directed,390373,,1,
766,594,Directed,389781,,1,
736,594,Directed,389686,,1,
605,778,Directed,392344,,1,
605,765,Directed,392339,,1,
605,755,Directed,392338,,1,
605,1026,Directed,392337,,1,
605,655,Directed,392336,,1,
605,1018,Directed,392335,,1,
605,793,Directed,392332,,1,
605,654,Directed,392331,,1,
605,1084,Directed,392325,,1,
605,892,Directed,392320,,1,
605,786,Directed,392318,,1,
605,1083,Directed,392317,,1,
605,772,Directed,392316,,1,
605,762,Directed,392312,,1,
605,743,Directed,392306,,1,
605,761,Directed,392305,,1,
605,652,Directed,392301,,1,
605,771,Directed,392298,,1,
605,784,Directed,392297,,1,
605,678,Directed,392296,,1,
605,741,Directed,392292,,1,
605,858,Directed,392289,,1,
605,769,Directed,392284,,1,
605,660,Directed,392283,,1,
605,846,Directed,392274,,1,
605,780,Directed,392269,,1,
605,736,Directed,392267,,1,
1095,605,Directed,399035,,1,
786,605,Directed,395446,,1,
933,605,Directed,393908,,1,
1119,605,Directed,393477,,1,
784,605,Directed,393014,,1,
678,605,Directed,392938,,1,
741,605,Directed,392743,,1,
1048,605,Directed,391338,,1,
611,895,Directed,394309,,1,
611,957,Directed,394307,,1,
1044,611,Directed,399272,,1,
802,611,Directed,398712,,1,
1034,611,Directed,398620,,1,
844,611,Directed,398350,,1,
829,611,Directed,398053,,1,
827,611,Directed,397840,,1,
753,611,Directed,397694,,1,
638,611,Directed,396061,,1,
763,611,Directed,395399,,1,
992,611,Directed,395250,,1,
762,611,Directed,395078,,1,
897,611,Directed,395042,,1,
982,611,Directed,394578,,1,
1103,611,Directed,394470,,1,
839,611,Directed,394269,,1,
784,611,Directed,393029,,1,
909,611,Directed,392466,,1,
962,611,Directed,392416,,1,
957,611,Directed,391801,,1,
846,611,Directed,390521,,1,
689,611,Directed,390110,,1,
688,611,Directed,390014,,1,
738,611,Directed,389952,,1,
736,611,Directed,389677,,1,
629,843,Directed,390155,,1,
779,629,Directed,399418,,1,
1044,629,Directed,399268,,1,
631,629,Directed,398223,,1,
943,629,Directed,397686,,1,
1020,629,Directed,397514,,1,
1002,629,Directed,396281,,1,
892,629,Directed,395511,,1,
786,629,Directed,395433,,1,
1103,629,Directed,394447,,1,
784,629,Directed,393006,,1,
739,629,Directed,390584,,1,
896,629,Directed,390473,,1,
857,629,Directed,390241,,1,
768,629,Directed,390233,,1,
766,629,Directed,389746,,1,
736,629,Directed,389646,,1,
1045,630,Directed,399460,,1,
1150,630,Directed,399049,,1,
845,630,Directed,398659,,1,
1035,630,Directed,398638,,1,
844,630,Directed,398330,,1,
830,630,Directed,398245,,1,
829,630,Directed,398026,,1,
874,630,Directed,397249,,1,
1106,630,Directed,397098,,1,
1173,630,Directed,396662,,1,
1003,630,Directed,396302,,1,
936,630,Directed,395846,,1,
993,630,Directed,395282,,1,
987,630,Directed,395054,,1,
982,630,Directed,394568,,1,
868,630,Directed,394108,,1,
785,630,Directed,393937,,1,
681,630,Directed,393534,,1,
965,630,Directed,392881,,1,
791,630,Directed,392566,,1,
962,630,Directed,392409,,1,
956,630,Directed,391766,,1,
953,630,Directed,391609,,1,
949,630,Directed,391365,,1,
651,630,Directed,390910,,1,
811,630,Directed,390861,,1,
689,630,Directed,390091,,1,
738,630,Directed,389938,,1,
790,630,Directed,389839,,1,
631,777,Directed,398236,,1,
631,809,Directed,398226,,1,
631,861,Directed,398224,,1,
631,684,Directed,398219,,1,
776,631,Directed,398564,,1,
829,631,Directed,398093,,1,
762,631,Directed,395091,,1,
1103,631,Directed,394484,,1,
927,631,Directed,391879,,1,
660,631,Directed,391589,,1,
809,631,Directed,390825,,1,
861,631,Directed,390214,,1,
632,777,Directed,397969,,1,
632,678,Directed,397952,,1,
1018,632,Directed,397494,,1,
643,632,Directed,394624,,1,
1115,632,Directed,393415,,1,
861,632,Directed,390213,,1,
642,632,Directed,386624,,1,
638,898,Directed,396082,,1,
638,802,Directed,396081,,1,
638,756,Directed,396080,,1,
638,794,Directed,396079,,1,
638,844,Directed,396078,,1,
638,765,Directed,396077,,1,
638,829,Directed,396076,,1,
638,827,Directed,396075,,1,
638,943,Directed,396074,,1,
638,752,Directed,396073,,1,
638,656,Directed,396072,,1,
638,655,Directed,396071,,1,
638,822,Directed,396068,,1,
638,892,Directed,396066,,1,
638,763,Directed,396064,,1,
638,818,Directed,396062,,1,
638,712,Directed,396060,,1,
638,652,Directed,396058,,1,
638,850,Directed,396054,,1,
638,667,Directed,396053,,1,
638,771,Directed,396051,,1,
638,741,Directed,396049,,1,
638,740,Directed,396046,,1,
638,1076,Directed,396044,,1,
638,956,Directed,396043,,1,
638,811,Directed,396040,,1,
638,918,Directed,396039,,1,
638,881,Directed,396034,,1,
638,807,Directed,396031,,1,
638,736,Directed,396029,,1,
756,638,Directed,398538,,1,
844,638,Directed,398362,,1,
1028,638,Directed,397995,,1,
828,638,Directed,397867,,1,
752,638,Directed,397670,,1,
892,638,Directed,395555,,1,
763,638,Directed,395405,,1,
818,638,Directed,394832,,1,
985,638,Directed,394772,,1,
785,638,Directed,393954,,1,
933,638,Directed,393917,,1,
883,638,Directed,393345,,1,
741,638,Directed,392762,,1,
660,638,Directed,391561,,1,
811,638,Directed,390875,,1,
807,638,Directed,390059,,1,
688,638,Directed,390021,,1,
738,638,Directed,389963,,1,
642,643,Directed,386623,,1,
643,642,Directed,394613,,1,
643,1034,Directed,394625,,1,
651,941,Directed,390947,,1,
651,834,Directed,390946,,1,
651,775,Directed,390944,,1,
651,670,Directed,390943,,1,
651,852,Directed,390942,,1,
651,826,Directed,390941,,1,
651,939,Directed,390940,,1,
651,787,Directed,390939,,1,
651,917,Directed,390938,,1,
651,938,Directed,390937,,1,
651,895,Directed,390933,,1,
651,937,Directed,390932,,1,
651,936,Directed,390931,,1,
651,935,Directed,390929,,1,
651,934,Directed,390927,,1,
651,814,Directed,390926,,1,
651,933,Directed,390925,,1,
651,849,Directed,390921,,1,
651,678,Directed,390919,,1,
651,932,Directed,390916,,1,
651,931,Directed,390915,,1,
651,867,Directed,390914,,1,
651,930,Directed,390913,,1,
651,929,Directed,390911,,1,
651,928,Directed,390909,,1,
651,927,Directed,390908,,1,
651,866,Directed,390907,,1,
651,926,Directed,390905,,1,
651,811,Directed,390903,,1,
651,920,Directed,390902,,1,
651,908,Directed,390901,,1,
651,808,Directed,390900,,1,
651,877,Directed,390898,,1,
941,651,Directed,399462,,1,
779,651,Directed,399422,,1,
678,651,Directed,392923,,1,
929,651,Directed,391952,,1,
927,651,Directed,391818,,1,
660,651,Directed,391501,,1,
652,779,Directed,393784,,1,
652,772,Directed,393781,,1,
779,652,Directed,399436,,1,
887,652,Directed,398830,,1,
802,652,Directed,398706,,1,
831,652,Directed,398289,,1,
1205,652,Directed,397821,,1,
772,652,Directed,395313,,1,
985,652,Directed,394760,,1,
1103,652,Directed,394465,,1,
1079,652,Directed,392082,,1,
660,652,Directed,391540,,1,
857,652,Directed,390257,,1,
653,1044,Directed,396466,,1,
653,1168,Directed,396462,,1,
653,793,Directed,396459,,1,
653,747,Directed,396449,,1,
653,763,Directed,396445,,1,
653,712,Directed,396440,,1,
653,761,Directed,396439,,1,
653,933,Directed,396437,,1,
653,667,Directed,396433,,1,
653,805,Directed,396432,,1,
653,770,Directed,396430,,1,
653,769,Directed,396426,,1,
653,736,Directed,396419,,1,
1044,653,Directed,399278,,1,
1168,653,Directed,398488,,1,
654,758,Directed,397035,,1,
654,764,Directed,397033,,1,
654,821,Directed,397029,,1,
654,763,Directed,397027,,1,
654,772,Directed,397026,,1,
654,1072,Directed,397019,,1,
654,739,Directed,397014,,1,
654,736,Directed,397011,,1,
764,654,Directed,397580,,1,
787,654,Directed,397427,,1,
821,654,Directed,395788,,1,
869,654,Directed,395732,,1,
791,654,Directed,392600,,1,
660,654,Directed,391576,,1,
736,654,Directed,389692,,1,
655,802,Directed,397594,,1,
655,756,Directed,397593,,1,
655,958,Directed,397587,,1,
655,736,Directed,397584,,1,
778,655,Directed,399115,,1,
756,655,Directed,398544,,1,
670,655,Directed,398135,,1,
829,655,Directed,398084,,1,
1028,655,Directed,397998,,1,
913,655,Directed,397232,,1,
1006,655,Directed,396531,,1,
821,655,Directed,395790,,1,
763,655,Directed,395411,,1,
678,655,Directed,392981,,1,
741,655,Directed,392771,,1,
927,655,Directed,391875,,1,
660,655,Directed,391581,,1,
738,655,Directed,389974,,1,
737,655,Directed,389828,,1,
766,655,Directed,389791,,1,
736,655,Directed,389696,,1,
784,656,Directed,393042,,1,
660,656,Directed,391582,,1,
660,1044,Directed,391597,,1,
660,778,Directed,391594,,1,
660,802,Directed,391592,,1,
660,1033,Directed,391591,,1,
660,1060,Directed,391590,,1,
660,765,Directed,391588,,1,
660,775,Directed,391587,,1,
660,755,Directed,391586,,1,
660,852,Directed,391585,,1,
660,753,Directed,391584,,1,
660,801,Directed,391583,,1,
660,1059,Directed,391580,,1,
660,1018,Directed,391579,,1,
660,874,Directed,391578,,1,
660,1058,Directed,391573,,1,
660,1003,Directed,391568,,1,
660,1001,Directed,391567,,1,
660,792,Directed,391564,,1,
660,895,Directed,391563,,1,
660,747,Directed,391560,,1,
660,892,Directed,391557,,1,
660,763,Directed,391556,,1,
660,993,Directed,391555,,1,
660,762,Directed,391552,,1,
660,712,Directed,391545,,1,
660,743,Directed,391544,,1,
660,742,Directed,391543,,1,
660,850,Directed,391536,,1,
660,667,Directed,391535,,1,
660,886,Directed,391533,,1,
660,838,Directed,391532,,1,
660,678,Directed,391531,,1,
660,965,Directed,391529,,1,
660,741,Directed,391526,,1,
660,932,Directed,391524,,1,
660,1057,Directed,391523,,1,
660,770,Directed,391521,,1,
660,858,Directed,391518,,1,
660,1056,Directed,391514,,1,
660,769,Directed,391510,,1,
660,1054,Directed,391509,,1,
660,952,Directed,391507,,1,
660,812,Directed,391505,,1,
660,846,Directed,391495,,1,
660,881,Directed,391493,,1,
660,738,Directed,391489,,1,
660,736,Directed,391487,,1,
778,660,Directed,399088,,1,
801,660,Directed,397607,,1,
874,660,Directed,397247,,1,
748,660,Directed,396162,,1,
895,660,Directed,396132,,1,
892,660,Directed,395522,,1,
786,660,Directed,395441,,1,
993,660,Directed,395280,,1,
982,660,Directed,394566,,1,
742,660,Directed,394022,,1,
933,660,Directed,393903,,1,
678,660,Directed,392929,,1,
741,660,Directed,392740,,1,
663,757,Directed,397188,,1,
663,770,Directed,397183,,1,
663,928,Directed,397182,,1,
663,957,Directed,397181,,1,
1072,663,Directed,392119,,1,
667,775,Directed,393333,,1,
835,667,Directed,399483,,1,
778,667,Directed,399093,,1,
802,667,Directed,398704,,1,
757,667,Directed,398607,,1,
832,667,Directed,398593,,1,
1033,667,Directed,398576,,1,
1168,667,Directed,398478,,1,
794,667,Directed,398451,,1,
775,667,Directed,398150,,1,
670,667,Directed,398126,,1,
1028,667,Directed,397991,,1,
1026,667,Directed,397854,,1,
939,667,Directed,397701,,1,
801,667,Directed,397620,,1,
907,667,Directed,397039,,1,
1007,667,Directed,396755,,1,
1175,667,Directed,396720,,1,
1172,667,Directed,396623,,1,
1006,667,Directed,396518,,1,
1002,667,Directed,396289,,1,
999,667,Directed,395960,,1,
871,667,Directed,395948,,1,
869,667,Directed,395717,,1,
820,667,Directed,395174,,1,
762,667,Directed,395075,,1,
987,667,Directed,395056,,1,
799,667,Directed,395030,,1,
935,667,Directed,394911,,1,
818,667,Directed,394829,,1,
985,667,Directed,394758,,1,
817,667,Directed,394536,,1,
977,667,Directed,394225,,1,
975,667,Directed,394149,,1,
814,667,Directed,394050,,1,
785,667,Directed,393945,,1,
849,667,Directed,393448,,1,
970,667,Directed,393390,,1,
798,667,Directed,393320,,1,
741,667,Directed,392748,,1,
837,667,Directed,392721,,1,
909,667,Directed,392462,,1,
959,667,Directed,391901,,1,
958,667,Directed,391895,,1,
927,667,Directed,391840,,1,
952,667,Directed,391437,,1,
949,667,Directed,391368,,1,
924,667,Directed,390887,,1,
811,667,Directed,390864,,1,
810,667,Directed,390833,,1,
879,667,Directed,390295,,1,
807,667,Directed,390050,,1,
790,667,Directed,389844,,1,
766,667,Directed,389763,,1,
736,667,Directed,389664,,1,
669,907,Directed,390701,,1,
669,772,Directed,390700,,1,
669,839,Directed,390698,,1,
669,791,Directed,390697,,1,
669,790,Directed,390695,,1,
844,669,Directed,398323,,1,
874,669,Directed,397240,,1,
678,669,Directed,392917,,1,
790,669,Directed,389836,,1,
670,792,Directed,398132,,1,
670,772,Directed,398131,,1,
670,761,Directed,398128,,1,
786,670,Directed,395482,,1,
811,670,Directed,390880,,1,
857,670,Directed,390271,,1,
675,673,Directed,394889,,1,
1076,673,Directed,391986,,1,
677,844,Directed,396852,,1,
677,938,Directed,396851,,1,
677,1175,Directed,396849,,1,
677,786,Directed,396846,,1,
677,762,Directed,396844,,1,
677,868,Directed,396843,,1,
677,1086,Directed,396840,,1,
677,930,Directed,396839,,1,
677,957,Directed,396838,,1,
677,760,Directed,396836,,1,
677,733,Directed,396834,,1,
677,846,Directed,396831,,1,
786,677,Directed,395475,,1,
985,677,Directed,394776,,1,
1086,677,Directed,392440,,1,
